OBJECTID,COMPKEY,COMPTYPE,SEGKEY,DISTANCE,WIDTH,UNITID,UNITTYPE,UNITDESC,BIKE_FACIL,RACK_CAPAC,DELINEATOR,FINISH_TYP,SURFACE_TY,INSTALL_DA,MOUNT_TYPE,COLOR,MANUFACTUR,MODEL_TYPE,CONDITION,ASSET_COND,CONDITION_,LATITUDE,LONGITUDE,Rack Location
519327,519327,16,15948,249,-27,BKR-1031,BKR,N 85TH ST 0010 BLOCK S SIDE ( 226) 58 FT W/O PALATINE AVE N,SGL,2,False,GALV,PCC,2009-04-16T00:00:00,SUFMT,NONE,BKR-CRMTL,BKR-INVRU,GOOD,GOOD,2009-08-03T00:00:00,47.6905,-122.357,"{'latitude': '47.6905', 'longitude': '-122.357', 'needs_recoding': False}"
519328,519328,16,11701,119,-32,BKR-103,BKR,MAYNARD AVE S 0050 BLOCK W SIDE (  96) 96 FT S/O S KING ST,SGL,2,False,GALV,PCC,2006-06-15T00:00:00,SUFMT,NONE,BKR-CRMTL,BKR-CRRKB,GOOD,GOOD,,47.598,-122.3252,"{'latitude': '47.598', 'longitude': '-122.3252', 'needs_recoding': False}"
519329,519329,16,11701,67,32,BKR-214,BKR,MAYNARD AVE S 0050 BLOCK E SIDE (  42) 42 FT S/O S KING ST,SGL,2,False,GALV,PCC,2006-06-15T00:00:00,STBS,NONE,BKR-CRMTL,BKR-CRRKB,GOOD,GOOD,,47.5982,-122.3249,"{'latitude': '47.5982', 'longitude': '-122.3249', 'needs_recoding': False}"
519330,519330,16,11701,226,32,BKR-426,BKR,MAYNARD AVE S 0050 BLOCK E SIDE ( 201) 79 FT N/O S WELLER ST,SGL,2,False,GALV,PCC,2006-06-15T00:00:00,STBS,NONE,BKR-CRMTL,BKR-CRRKB,GOOD,GOOD,,47.5977,-122.3249,"{'latitude': '47.5977', 'longitude': '-122.3249', 'needs_recoding': False}"
519331,519331,16,11701,35,32,BKR-915,BKR,MAYNARD AVE S 0050 BLOCK E SIDE (  10) 10 FT S/O S KING ST,SGL,2,False,GALV,PCC,2008-03-13T00:00:00,SUFMT,NONE,BKR-CRMTL,BKR-CRRKB,GOOD,GOOD,,47.5983,-122.3249,"{'latitude': '47.5983', 'longitude': '-122.3249', 'needs_recoding': False}"
519332,519332,16,18959,264,27,BKR-2388,BKR,NW 85TH ST 0030 BLOCK S SIDE ( 241) 241 FT W/O 3RD AVE NW,SGL,2,False,GALV,PCC,,SUFMT,NONE,BKR-ARCRE,BKR-RLRCK,GOOD,GOOD,2009-08-03T00:00:00,47.6906,-122.3617,"{'latitude': '47.6906', 'longitude': '-122.3617', 'needs_recoding': False}"
519333,519333,16,1409,83,-36,BKR-200,BKR,11TH AVE NE 0450 BLOCK E SIDE (  60) 60 FT N/O NE 45TH ST,SGL,2,False,GALV,PCC,2004-10-21T00:00:00,SUFMT,NONE,BKR-CRMTL,BKR-RLRCK,GOOD,GOOD,2009-07-27T00:00:00,47.6615,-122.3164,"{'latitude': '47.6615', 'longitude': '-122.3164', 'needs_recoding': False}"
519334,519334,16,9446,344,34,BKR-1359,BKR,BROADWAY 0140 BLOCK W SIDE ( 319) 61 FT S/O E PIKE ST,SGL,2,False,GALV,PCC,,SUFMT,NONE,BKR-CRMTL,BKR-RLRCK,GOOD,GOOD,2009-07-21T00:00:00,47.6139,-122.3209,"{'latitude': '47.6139', 'longitude': '-122.3209', 'needs_recoding': False}"
519335,519335,16,9446,272,34,BKR-1360,BKR,BROADWAY 0140 BLOCK W SIDE ( 247) 133 FT S/O E PIKE ST,SGL,2,False,GALV,PCC,,STBS,NONE,BKR-CRMTL,BKR-CRRKB,GOOD,GOOD,2009-07-21T00:00:00,47.6137,-122.3209,"{'latitude': '47.6137', 'longitude': '-122.3209', 'needs_recoding': False}"
519336,519336,16,9446,150,34,BKR-646,BKR,BROADWAY 0140 BLOCK W SIDE ( 125) 125 FT N/O E UNION ST,SGL,2,False,GALV,PCC,2007-12-20T00:00:00,SUFMT,NONE,BKR-CRMTL,BKR-RLRCK,GOOD,GOOD,2009-07-21T00:00:00,47.6134,-122.3209,"{'latitude': '47.6134', 'longitude': '-122.3209', 'needs_recoding': False}"
519337,519337,16,18969,43,27,BKR-2350,BKR,NW 85TH ST 0145 BLOCK S SIDE (  20) 20 FT W/O MARY AVE NW,SGL,2,False,GALV,PCC,,SUFMT,NONE,BKR-CRMTL,BKR-RLRCK,GOOD,GOOD,2009-08-03T00:00:00,47.6905,-122.3756,"{'latitude': '47.6905', 'longitude': '-122.3756', 'needs_recoding': False}"
519338,519338,16,12982,228,-26,BKR-1255,BKR,SUMMIT AVE 0110 BLOCK NE SIDE ( 212) 68 FT SE/O SENECA ST,SGL,2,False,GALV,PCC,,SUFMT,NONE,BKR-ARCRE,BKR-RLRCK,GOOD,GOOD,,47.6115,-122.324,"{'latitude': '47.6115', 'longitude': '-122.324', 'needs_recoding': False}"
519339,519339,16,12993,27,21,BKR-1494,BKR,SUMMIT AVE E 0020 BLOCK W SIDE (  27) 27 FT N/O E JOHN ST,SGL,2,False,GALV,PCC,,SUFMT,NONE,BKR-CRMTL,BKR-RLRCK,GOOD,GOOD,2009-07-21T00:00:00,47.6197,-122.3254,"{'latitude': '47.6197', 'longitude': '-122.3254', 'needs_recoding': False}"
519341,519341,16,14585,113,34,BKR-112,BKR,E OLIVE WAY 0155 BLOCK NW SIDE ( 111) 14 FT SW/O SUMMIT AVE E,SGL,2,False,GALV,PCC,2004-09-17T00:00:00,SUFMT,NONE,BKR-CRMTL,BKR-INVRU,GOOD,GOOD,2009-07-21T00:00:00,47.6188,-122.3255,"{'latitude': '47.6188', 'longitude': '-122.3255', 'needs_recoding': False}"
519342,519342,16,14585,54,34,BKR-1496,BKR,E OLIVE WAY 0155 BLOCK NW SIDE (  52) 52 FT NE/O E DENNY WAY,SGL,2,False,GALV,PCC,,SUFMT,NONE,BKR-CRMTL,BKR-RLRCK,GOOD,GOOD,2009-07-21T00:00:00,47.6187,-122.3256,"{'latitude': '47.6187', 'longitude': '-122.3256', 'needs_recoding': False}"
519343,519343,16,6450,44,-17,BKR-2475,BKR,41ST AVE SW 0260 BLOCK W SIDE (  31) 31 FT S/O SW ADMIRAL WAY,SGL,4,False,GALV,PCC,,SUFMT,NONE,BKR-CORA,BKR-W2704,GOOD,GOOD,2009-08-06T00:00:00,47.5811,-122.384,"{'latitude': '47.5811', 'longitude': '-122.384', 'needs_recoding': False}"
519344,519344,16,15546,32,-17,BKR-2094,BKR,N 45TH ST 0169 BLOCK S SIDE (  19) 19 FT E/O DENSMORE W AVE N,SGL,2,False,GALV,PCC,,SUFMT,NONE,BKR-ARCRE,BKR-RLRCK,GOOD,GOOD,2009-07-28T00:00:00,47.6613,-122.3376,"{'latitude': '47.6613', 'longitude': '-122.3376', 'needs_recoding': False}"
519345,519345,16,2769,84.5,39,BKR-1446,BKR,2ND AVE 0280 BLOCK SW SIDE (  64) 64 FT NW/O CLAY ST,SGL,2,False,GALV,PCC,,SUFMT,NONE,BKR-ARCRE,BKR-RLRCK,GOOD,GOOD,2009-07-20T00:00:00,47.6171,-122.3511,"{'latitude': '47.6171', 'longitude': '-122.3511', 'needs_recoding': False}"
519346,519346,16,21738,72,37,BKR-1056,BKR,SW ALASKA ST 0420 BLOCK S SIDE (  61) 61 FT W/O 42ND AVE SW,SGL,2,False,GALV,PCC,2009-04-16T00:00:00,SUFMT,NONE,BKR-CRMTL,BKR-INVRU,GOOD,GOOD,2009-08-10T00:00:00,47.561,-122.3857,"{'latitude': '47.561', 'longitude': '-122.3857', 'needs_recoding': False}"
519347,519347,16,21738,276,-22,BKR-1918,BKR,SW ALASKA ST 0420 BLOCK N SIDE ( 256) 44 FT E/O CALIFORNIA AVE SW,SGL,2,False,GALV,PCC,2009-03-03T00:00:00,SUFMT,NONE,BKR-CRMTL,BKR-RLRCK,GOOD,GOOD,2009-08-07T00:00:00,47.5612,-122.3866,"{'latitude': '47.5612', 'longitude': '-122.3866', 'needs_recoding': False}"
519348,519348,16,21738,281,37,BKR-2723,BKR,SW ALASKA ST 0420 BLOCK S SIDE ( 270) 30 FT E/O CALIFORNIA AVE SW,SGL,2,False,GALV,PCC,,SUFMT,NONE,BKR-CRMTL,BKR-RLRCK,GOOD,GOOD,2009-08-10T00:00:00,47.561,-122.3866,"{'latitude': '47.561', 'longitude': '-122.3866', 'needs_recoding': False}"
519349,519349,16,21738,281,37,BKR-2760,BKR,SW ALASKA ST 0420 BLOCK S SIDE ( 270) 30 FT E/O CALIFORNIA AVE SW,SGL,2,False,GALV,PCC,,SUFMT,NONE,BKR-CRMTL,BKR-RLRCK,GOOD,GOOD,2009-08-10T00:00:00,47.561,-122.3866,"{'latitude': '47.561', 'longitude': '-122.3866', 'needs_recoding': False}"
519350,519350,16,12024,206,-34,BKR-1896,BKR,OCCIDENTAL AVE S 0050 BLOCK W SIDE ( 183) 183 FT S/O S KING W ST,SGL,2,False,GALV,PCC,,SUFMT,NONE,BKR-ARCRE,BKR-RLRCK,GOOD,GOOD,2009-10-19T00:00:00,47.5977,-122.3334,"{'latitude': '47.5977', 'longitude': '-122.3334', 'needs_recoding': False}"
519351,519351,16,12024,495,-34,BKR-2894,BKR,OCCIDENTAL AVE S 0050 BLOCK W SIDE ( 472) 472 FT S/O S KING W ST,SGL,2,False,GALV,PCC-PAD,,SUFMT,NONE,BKR-CRMTL,BKR-RLRCK,GOOD,GOOD,2009-10-12T00:00:00,47.5969,-122.3334,"{'latitude': '47.5969', 'longitude': '-122.3334', 'needs_recoding': False}"
519352,519352,16,12024,454,-34,BKR-2820,BKR,OCCIDENTAL AVE S 0050 BLOCK W SIDE ( 431) 431 FT S/O S KING W ST,SGL,2,False,GALV,PCC-PAD,,SUFMT,NONE,BKR-CRMTL,BKR-RLRCK,GOOD,GOOD,2009-10-12T00:00:00,47.597,-122.3334,"{'latitude': '47.597', 'longitude': '-122.3334', 'needs_recoding': False}"
519353,519353,16,12024,479,-34,BKR-2833,BKR,OCCIDENTAL AVE S 0050 BLOCK W SIDE ( 456) 456 FT S/O S KING W ST,SGL,2,False,GALV,PCC-PAD,,SUFMT,NONE,BKR-CRMTL,BKR-RLRCK,GOOD,GOOD,2009-10-12T00:00:00,47.597,-122.3334,"{'latitude': '47.597', 'longitude': '-122.3334', 'needs_recoding': False}"
519354,519354,16,1194,73.5,-30,BKR-1355,BKR,10TH AVE 0112 BLOCK E SIDE (  58) 58 FT N/O E SENECA ST,SGL,2,False,GALV,PCC,,SUFMT,NONE,BKR-ARCRE,BKR-RLRCK,GOOD,GOOD,2009-07-21T00:00:00,47.6124,-122.3193,"{'latitude': '47.6124', 'longitude': '-122.3193', 'needs_recoding': False}"
519355,519355,16,10477,27,-17,BKR-524,BKR,FRANCIS AVE N 0360 BLOCK E SIDE (  14) 14 FT N/O N 36TH ST,SGL,2,False,GALV,PCC,2000-11-12T00:00:00,SUFMT,NONE,BKR-ARCRE,BKR-RLRCK,GOOD,GOOD,2009-07-29T00:00:00,47.6521,-122.3533,"{'latitude': '47.6521', 'longitude': '-122.3533', 'needs_recoding': False}"
519356,519356,16,20436,281,17,BKR-2371,BKR,S HUDSON ST 0370 BLOCK N SIDE ( 268) 79 FT W/O RAINIER AVE S,SGL,2,False,GALV,PCC,,SUFMT,NONE,BKR-ARCRE,BKR-RLRCK,GOOD,GOOD,2009-08-10T00:00:00,47.5571,-122.285,"{'latitude': '47.5571', 'longitude': '-122.285', 'needs_recoding': False}"
519357,519357,16,8288,352,-28,BKR-1476,BKR,8TH AVE N 0020 BLOCK E SIDE ( 329) 72 FT S/O THOMAS ST,SGL,3,False,GALV,PCC,,SUFMT,NONE,OTHER,BKR-RIBON,GOOD,GOOD,2009-07-23T00:00:00,47.6207,-122.341,"{'latitude': '47.6207', 'longitude': '-122.341', 'needs_recoding': False}"
519358,519358,16,158952,247,17,BKR-1753,BKR,NE 74TH ST 0630 BLOCK N SIDE ( 234) 55 FT W/O DEAD END,SGL,8,False,GALV,PCC,2002-03-06T00:00:00,SUFMT,NONE,BKR-CORA,BKR-W4508,GOOD,GOOD,2009-08-14T00:00:00,1,1,"{'latitude': '1.0', 'longitude': '1.0', 'needs_recoding': False}"
519359,519359,16,158952,302,17,BKR-2670,BKR,NE 74TH ST 0630 BLOCK N SIDE ( 289) 0 FT W/O DEAD END,SGL,8,False,GALV,PCC,,SUFMT,NONE,BKR-CORA,BKR-W4508,GOOD,GOOD,2009-08-14T00:00:00,1,1,"{'latitude': '1.0', 'longitude': '1.0', 'needs_recoding': False}"
519360,519360,16,6141,245,34,BKR-1957,BKR,4TH AVE 0240 BLOCK SW SIDE ( 233) 28 FT SE/O WALL ST,SGL,2,False,GALV,PCC,2007-08-13T00:00:00,SUFMT,NONE,BKR-CRMTL,BKR-RLRCK,GOOD,GOOD,2009-07-17T00:00:00,47.6165,-122.3461,"{'latitude': '47.6165', 'longitude': '-122.3461', 'needs_recoding': False}"
519361,519361,16,13737,295,34,BKR-545,BKR,YALE AVE 0180 BLOCK SW SIDE ( 274) 108 FT SE/O STEWART ST,SGL,2,False,GALV,PCC,2002-01-15T00:00:00,SUFMT,NONE,BKR-CRMTL,BKR-RLRCK,GOOD,GOOD,,47.618,-122.3307,"{'latitude': '47.618', 'longitude': '-122.3307', 'needs_recoding': False}"
519362,519362,16,13737,349,34,BKR-551,BKR,YALE AVE 0180 BLOCK SW SIDE ( 328) 54 FT SE/O STEWART ST,SGL,4,False,GALV,PCC,2002-01-15T00:00:00,SUFMT,NONE,BKR-CORA,BKR-W2704,GOOD,GOOD,,47.6181,-122.3309,"{'latitude': '47.6181', 'longitude': '-122.3309', 'needs_recoding': False}"
519363,519363,16,13737,226,34,BKR-552,BKR,YALE AVE 0180 BLOCK SW SIDE ( 205) 177 FT SE/O STEWART ST,SGL,4,False,GALV,PCC,2002-01-15T00:00:00,SUFMT,NONE,BKR-CORA,BKR-W2704,GOOD,GOOD,,47.6178,-122.3305,"{'latitude': '47.6178', 'longitude': '-122.3305', 'needs_recoding': False}"
519364,519364,16,18282,78,-27,BKR-2212,BKR,NW 36TH ST 0010 BLOCK N SIDE (  55) 55 FT W/O 1ST AVE NW,SGL,2,False,GALV,PCC,,SUFMT,NONE,BKR-ARCRE,BKR-RLRCK,GOOD,GOOD,2009-07-31T00:00:00,47.6531,-122.3579,"{'latitude': '47.6531', 'longitude': '-122.3579', 'needs_recoding': False}"
519365,519365,16,18282,52,27,BKR-2491,BKR,NW 36TH ST 0010 BLOCK S SIDE (  29) 29 FT W/O 1ST AVE NW,SGL,2,False,GALV,PCC,,SUFMT,NONE,BKR-ARCRE,BKR-RLRCK,GOOD,GOOD,2009-07-31T00:00:00,47.6529,-122.3579,"{'latitude': '47.6529', 'longitude': '-122.3579', 'needs_recoding': False}"
519366,519366,16,18282,65,27,BKR-2442,BKR,NW 36TH ST 0010 BLOCK S SIDE (  42) 42 FT W/O 1ST AVE NW,SGL,2,False,GALV,PCC,,SUFMT,NONE,BKR-ARCRE,BKR-RLRCK,GOOD,GOOD,2009-07-31T00:00:00,47.653,-122.3579,"{'latitude': '47.653', 'longitude': '-122.3579', 'needs_recoding': False}"
519367,519367,16,12905,92,36,BKR-1320,BKR,STEWART ST 0080 BLOCK NW SIDE (  72) 72 FT NE/O 8TH AVE,SGL,2,False,GALV,PCC,,SUFMT,NONE,BKR-ARCRE,BKR-RLRCK,GOOD,GOOD,,47.6152,-122.3352,"{'latitude': '47.6152', 'longitude': '-122.3352', 'needs_recoding': False}"
519368,519368,16,12905,120,36,BKR-2023,BKR,STEWART ST 0080 BLOCK NW SIDE ( 100) 100 FT NE/O 8TH AVE,SGL,2,False,GALV,PCC,,SUFMT,NONE,BKR-ARCRE,BKR-RLRCK,GOOD,GOOD,,47.6153,-122.3351,"{'latitude': '47.6153', 'longitude': '-122.3351', 'needs_recoding': False}"
519369,519369,16,166563,14,17,BKR-2062,BKR,7TH AVE 0239 BLOCK SW SIDE (   1) 1 FT NW/O DEXTER AVE,SGL,2,False,GALV,PCC,,SUFMT,NONE,BKR-CRMTL,BKR-RLRCK,GOOD,GOOD,2009-07-16T00:00:00,47.618,-122.3425,"{'latitude': '47.618', 'longitude': '-122.3425', 'needs_recoding': False}"
519370,519370,16,269075,168,34,BKR-2468,BKR,BEACON ER AVE S 0775 BLOCK E SIDE ( 138) 68 FT N/O S CHICAGO ST,SGL,2,False,GALV,PCC,,SUFMT,NONE,BKR-ARCRE,BKR-RLRCK,GOOD,GOOD,2009-08-06T00:00:00,47.5327,-122.2885,"{'latitude': '47.5327', 'longitude': '-122.2885', 'needs_recoding': False}"
519371,519371,16,10494,33,17,BKR-133,BKR,FREMONT AVE N 0426 BLOCK W SIDE (  20) 20 FT N/O N 43RD S ST,SGL,2,False,GALV,PCC,2006-05-01T00:00:00,SUFMT,NONE,BKR-CRMTL,BKR-RLRCK,GOOD,GOOD,2009-07-30T00:00:00,47.659,-122.3501,"{'latitude': '47.659', 'longitude': '-122.3501', 'needs_recoding': False}"
519372,519372,16,10494,38,17,BKR-162,BKR,FREMONT AVE N 0426 BLOCK W SIDE (  25) 25 FT N/O N 43RD S ST,SGL,2,False,GALV,PCC,2006-05-01T00:00:00,SUFMT,NONE,BKR-CRMTL,BKR-RLRCK,GOOD,GOOD,2009-07-30T00:00:00,47.6591,-122.3501,"{'latitude': '47.6591', 'longitude': '-122.3501', 'needs_recoding': False}"
519373,519373,16,10497,142,17,BKR-2195,BKR,FREMONT AVE N 0445 BLOCK W SIDE ( 129) 75 FT S/O N 45TH ST,SGL,2,False,GALV,PCC,,SUFMT,NONE,BKR-CRMTL,BKR-RLRCK,GOOD,GOOD,2009-07-30T00:00:00,47.6612,-122.3501,"{'latitude': '47.6612', 'longitude': '-122.3501', 'needs_recoding': False}"
519374,519374,16,10497,179,-17,BKR-605,BKR,FREMONT AVE N 0445 BLOCK E SIDE ( 166) 38 FT S/O N 45TH ST,SGL,2,False,GALV,BR,2002-11-22T00:00:00,SUFMT,NONE,BKR-ARCRE,BKR-RLRCK,GOOD,GOOD,2009-07-30T00:00:00,47.6613,-122.35,"{'latitude': '47.6613', 'longitude': '-122.35', 'needs_recoding': False}"
519375,519375,16,8721,38,32,BKR-739,BKR,ALASKAN WAY 0110 BLOCK SW SIDE (  38) 38 FT NW/O SPRING ST,SGL,2,False,GALV,PCC,,SUFMT,NONE,BKR-CRMTL,BKR-RLRCK,GOOD,GOOD,,47.6045,-122.3393,"{'latitude': '47.6045', 'longitude': '-122.3393', 'needs_recoding': False}"
519377,519377,16,20489,88,37,BKR-2074,BKR,S JACKSON ST 0060 BLOCK N SIDE (  70) 70 FT E/O 6TH AVE S,SGL,2,False,GALV,PCC,,STBS,NONE,BKR-CRMTL,BKR-CRRKB,GOOD,GOOD,,47.5993,-122.326,"{'latitude': '47.5993', 'longitude': '-122.326', 'needs_recoding': False}"
519378,519378,16,20489,86,-37,BKR-235,BKR,S JACKSON ST 0060 BLOCK S SIDE (  70) 70 FT E/O 6TH AVE S,SGL,2,False,GALV,PCC,2006-04-07T00:00:00,STBS,NONE,BKR-CRMTL,BKR-CRRKB,GOOD,GOOD,,47.5991,-122.326,"{'latitude': '47.5991', 'longitude': '-122.326', 'needs_recoding': False}"
519379,519379,16,20505,161,34,BKR-1374,BKR,S JACKSON ST 0270 BLOCK N SIDE ( 131) 101 FT W/O 28TH AVE S,SGL,2,False,GALV,PCC,,SUFMT,NONE,BKR-CRMTL,BKR-RLRCK,GOOD,GOOD,2009-07-24T00:00:00,47.5993,-122.2968,"{'latitude': '47.5993', 'longitude': '-122.2968', 'needs_recoding': False}"
519381,519381,16,19812,65,34,BKR-2858,BKR,S DAWSON ST 0510 BLOCK N SIDE (  35) 35 FT E/O WILSON AVE S,SGL,2,False,GALV,PCC,,SUFMT,NONE,BKR-ARCRE,BKR-RLRCK,GOOD,GOOD,2009-08-21T00:00:00,47.5549,-122.2696,"{'latitude': '47.5549', 'longitude': '-122.2696', 'needs_recoding': False}"
519382,519382,16,19812,130,34,BKR-514,BKR,S DAWSON ST 0510 BLOCK N SIDE ( 100) 100 FT E/O WILSON AVE S,SGL,2,False,GALV,PCC,2000-05-31T00:00:00,SUFMT,NONE,BKR-ARCRE,BKR-RLRCK,GOOD,GOOD,2009-08-21T00:00:00,47.5549,-122.2693,"{'latitude': '47.5549', 'longitude': '-122.2693', 'needs_recoding': False}"
519383,519383,16,18081,322,34,BKR-1592,BKR,NE RAVENNA WB BV 0030 BLOCK NE SIDE ( 235) 100 FT NW/O WOODLAWN AVE NE,SGL,2,False,GALV,PCC,,SUFMT,NONE,BKR-CRMTL,BKR-RLRCK,GOOD,GOOD,2009-07-29T00:00:00,47.6792,-122.3248,"{'latitude': '47.6792', 'longitude': '-122.3248', 'needs_recoding': False}"
519384,519384,16,18081,348,34,BKR-1593,BKR,NE RAVENNA WB BV 0030 BLOCK NE SIDE ( 261) 74 FT NW/O WOODLAWN AVE NE,SGL,2,False,GALV,PCC,,SUFMT,NONE,BKR-CRMTL,BKR-RLRCK,GOOD,GOOD,2009-07-29T00:00:00,47.6791,-122.3247,"{'latitude': '47.6791', 'longitude': '-122.3247', 'needs_recoding': False}"
519385,519385,16,14942,35,17,BKR-1274,BKR,E YESLER WAY 0180 BLOCK N SIDE (  22) 22 FT E/O 18TH AVE,SGL,2,False,GALV,PCC,,SUFMT,NONE,BKR-ARCRE,BKR-RLRCK,GOOD,GOOD,2009-07-23T00:00:00,47.6017,-122.3088,"{'latitude': '47.6017', 'longitude': '-122.3088', 'needs_recoding': False}"
519386,519386,16,14942,107,17,BKR-117,BKR,E YESLER WAY 0180 BLOCK N SIDE (  94) 94 FT E/O 18TH AVE,SGL,2,False,GALV,PCC,2005-05-18T00:00:00,SUFMT,NONE,BKR-CRMTL,BKR-RLRCK,GOOD,GOOD,2009-07-23T00:00:00,47.6017,-122.3085,"{'latitude': '47.6017', 'longitude': '-122.3085', 'needs_recoding': False}"
519387,519387,16,14942,191,17,BKR-2048,BKR,E YESLER WAY 0180 BLOCK N SIDE ( 178) 117 FT W/O 19TH AVE,SGL,2,False,GALV,PCC,,SUFMT,NONE,BKR-CRMTL,BKR-RLRCK,GOOD,GOOD,2009-07-23T00:00:00,47.6017,-122.3082,"{'latitude': '47.6017', 'longitude': '-122.3082', 'needs_recoding': False}"
519388,519388,16,14943,44,-17,BKR-1193,BKR,E YESLER WAY 0190 BLOCK S SIDE (  31) 31 FT E/O 19TH AVE,SGL,6,False,GALV,PCC,,SUFMT,NONE,BKR-CORA,BKR-W4508,GOOD,GOOD,2009-09-03T00:00:00,47.6016,-122.3075,"{'latitude': '47.6016', 'longitude': '-122.3075', 'needs_recoding': False}"
519389,519389,16,14956,158,34,BKR-971,BKR,E YESLER WAY 0310 BLOCK N SIDE ( 128) 112 FT W/O 32ND AVE,SGL,2,False,GALV,PCC,2009-04-01T00:00:00,SUFMT,NONE,BKR-CRMTL,BKR-INVRU,GOOD,GOOD,2009-08-28T00:00:00,47.6017,-122.2919,"{'latitude': '47.6017', 'longitude': '-122.2919', 'needs_recoding': False}"
519390,519390,16,8510,567,-26,BKR-1866,BKR,9TH AVE 0030 BLOCK NE SIDE ( 554) 37 FT SE/O JEFFERSON ST,SGL,2,False,GALV,PCC,2009-08-13T00:00:00,SUFMT,NONE,BKR-ARCRE,BKR-RLRCK,GOOD,GOOD,,47.6048,-122.3239,"{'latitude': '47.6048', 'longitude': '-122.3239', 'needs_recoding': False}"
519391,519391,16,13184,124,-30,BKR-1263,BKR,UNION ST 0060 BLOCK SE SIDE ( 111) 111 FT NE/O 6TH AVE,SGL,4,False,GALV,PCC,,SUFMT,NONE,BKR-CORA,BKR-W2704,GOOD,GOOD,,47.6103,-122.3331,"{'latitude': '47.6103', 'longitude': '-122.3331', 'needs_recoding': False}"
519392,519392,16,13184,88,-30,BKR-1264,BKR,UNION ST 0060 BLOCK SE SIDE (  75) 75 FT NE/O 6TH AVE,SGL,4,False,GALV,PCC,,SUFMT,NONE,BKR-CORA,BKR-W2704,GOOD,GOOD,,47.6102,-122.3332,"{'latitude': '47.6102', 'longitude': '-122.3332', 'needs_recoding': False}"
519393,519393,16,13184,289,-30,BKR-1895,BKR,UNION ST 0060 BLOCK SE SIDE ( 276) 0 FT SW/O 7TH AVE,SGL,4,False,GALV,PCC,,SUFMT,NONE,BKR-CORA,BKR-W2704,GOOD,GOOD,,47.6105,-122.3325,"{'latitude': '47.6105', 'longitude': '-122.3325', 'needs_recoding': False}"
519394,519394,16,10862,188,17,BKR-595,BKR,HARVARD AVE E 0310 BLOCK W SIDE ( 175) 175 FT N/O E ALLISON ST,SGL,2,False,GALV,PCC-PAD,,SUFMT,NONE,BKR-CRMTL,BKR-RLRCK,GOOD,GOOD,2009-08-19T00:00:00,47.6492,-122.3222,"{'latitude': '47.6492', 'longitude': '-122.3222', 'needs_recoding': False}"
519395,519395,16,23572,229,-34,BKR-2522,BKR,W MCGRAW ST 0340 BLOCK N SIDE ( 199) 81 FT E/O 35TH AVE W,SGL,2,False,GALV,PCC,,SUFMT,NONE,BKR-ARCRE,BKR-RLRCK,GOOD,GOOD,2009-08-20T00:00:00,47.6396,-122.4019,"{'latitude': '47.6396', 'longitude': '-122.4019', 'needs_recoding': False}"
519396,519396,16,23572,132,34,BKR-2523,BKR,W MCGRAW ST 0340 BLOCK S SIDE ( 102) 102 FT W/O 34TH AVE W,SGL,2,False,GALV,PCC,,SUFMT,NONE,BKR-CRMTL,BKR-RLRCK,GOOD,GOOD,2009-08-20T00:00:00,47.6395,-122.4015,"{'latitude': '47.6395', 'longitude': '-122.4015', 'needs_recoding': False}"
519397,519397,16,11183,419,-27,BKR-2377,BKR,LAKE CITY WAY NE 1250 BLOCK SE SIDE ( 396) 270 FT SW/O NE 127TH ST,SGL,2,False,GALV,PCC,,SUFMT,NONE,BKR-ARCRE,BKR-RLRCK,GOOD,GOOD,2009-08-05T00:00:00,47.7203,-122.2945,"{'latitude': '47.7203', 'longitude': '-122.2945', 'needs_recoding': False}"
519398,519398,16,11183,297,-27,BKR-2489,BKR,LAKE CITY WAY NE 1250 BLOCK SE SIDE ( 274) 274 FT NE/O NE 125TH ST,SGL,2,False,GALV,PCC,,SUFMT,NONE,BKR-ARCRE,BKR-RLRCK,GOOD,GOOD,2009-08-05T00:00:00,47.72,-122.2947,"{'latitude': '47.72', 'longitude': '-122.2947', 'needs_recoding': False}"
519399,519399,16,11183,121,27,BKR-2302,BKR,LAKE CITY WAY NE 1250 BLOCK NW SIDE (  98) 98 FT NE/O NE 125TH ST,SGL,2,False,GALV,PCC,,SUFMT,NONE,BKR-ARCRE,BKR-RLRCK,GOOD,GOOD,2009-08-05T00:00:00,47.7196,-122.2952,"{'latitude': '47.7196', 'longitude': '-122.2952', 'needs_recoding': False}"
519400,519400,16,11183,116,-27,BKR-2459,BKR,LAKE CITY WAY NE 1250 BLOCK SE SIDE (  93) 93 FT NE/O NE 125TH ST,SGL,2,False,PAINT,PCC,,SUFMT,BLK,OTHER,BKR-RLTYP,GOOD,GOOD,2009-08-05T00:00:00,47.7195,-122.295,"{'latitude': '47.7195', 'longitude': '-122.295', 'needs_recoding': False}"
519401,519401,16,11183,394,27,BKR-2405,BKR,LAKE CITY WAY NE 1250 BLOCK NW SIDE ( 371) 295 FT SW/O NE 127TH ST,SGL,2,False,GALV,PCC,,SUFMT,NONE,BKR-ARCRE,BKR-RLRCK,GOOD,GOOD,2009-08-05T00:00:00,47.7203,-122.2947,"{'latitude': '47.7203', 'longitude': '-122.2947', 'needs_recoding': False}"
